Facility_ID,City,State,County,Total_Admissions,ReadmissionRate,HAI_1_SIR,HAI_2_SIR,HAI_5_SIR,HAI_6_SIR,PSI_3,PSI_6,PSI_8,PSI_9,PSI_10,PSI_11,PSI_12,PSI_13,PSI_14,PSI_15,PSI_90,H_Comp_1,H_Comp_2,H_Comp_3,H_Comp_5,H_Comp_6,H_Comp_7,H_Comp_Cl,H_Comp_Qt,H_Comp_Ov,AMI_TA_PROP,COPD_TA_PROP,HF_TA_PROP,HIPKNEE_TA_PROP,PN_TA_PROP,ED_MEDIAN_VISIT_MINS,ED_LEFT_NOT_SEEN_%,ED_VOLUME,%_SEPSIS_CARE,%_HCWs_FLU_VAX,2018to2020_PCPI,Population_2019,MEDIAN_AGE_TOT
340069,RALEIGH,NC,Wake,2334,15.6,1.194,0.589,0.651,0.311,0.391009,0.238452,0.087061,2.275155,1.460524,4.576198000000001,3.079157,4.607655,0.787349,1.699575,0.8959520000000001,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,0.23093401885175663,0.14267352185089974,0.43958868894601544,0.09854327335047129,0.3110539845758355,166,2,very high,62,99,62812.333333333336,1111761.0,36.7
340070,BURLINGTON,NC,Alamance,738,15.9,0.244,0.821,0.828,0.557,0.516791,0.284066,0.092623,2.48298,1.372965,5.176525,3.479668,6.508965,0.8425469999999999,1.406479,1.066706,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,0.14092140921409213,0.24661246612466126,0.45663956639566394,0.2804878048780488,0.6138211382113821,210,3,very high,51,95,41657.0,169509.0,39.2
340071,DUNN,NC,Harnett,435,16.4,0.0,4.295,,0.848,0.765264,0.22036799999999998,0.094093,2.4521580000000003,1.415549,4.745506,3.161289,4.81048,0.8487049999999999,1.150677,1.004781,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,,0.5862068965517241,0.5632183908045977,0.059770114942528735,0.6827586206896552,164,2,very high,62,98,36170.666666666664,135976.0,34.9
340073,RALEIGH,NC,Wake,1246,15.3,0.957,1.04,1.626,0.155,0.288391,0.22084,0.090317,2.786637,1.3027790000000001,2.6795400000000003,2.7043939999999997,3.4833849999999997,0.80721,1.576103,0.724562,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.030497592295345103,0.16131621187800962,0.2736757624398074,0.23354735152487963,0.2929373996789727,161,,,71,98,62812.333333333336,1111761.0,36.7
340075,MORGANTON,NC,Burke,442,14.8,1.26,0.366,0.541,0.847,0.653179,0.256967,0.106466,2.3742970000000003,1.392919,5.208396,2.7399869999999997,4.9561269999999995,0.834815,1.044203,0.9738129999999999,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.09728506787330317,0.29638009049773756,0.4230769230769231,0.16515837104072398,0.7171945701357466,122,3,high,41,88,36616.333333333336,90485.0,45.1
340087,MARION,NC,McDowell,226,15.8,,,,0.586,0.43362399999999995,0.226246,0.095047,2.4869,1.407575,5.772742,3.369354,,0.8452069999999999,1.128732,0.945083,4.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,,0.4778761061946903,0.4247787610619469,,0.7920353982300885,133,1,medium,68,93,35711.333333333336,45756.0,44.6
340090,SMITHFIELD,NC,Johnston,1012,15.4,0.0,2.146,0.383,0.698,0.19363699999999998,0.205571,0.0915,3.047893,1.3358079999999999,4.838607,4.208842,4.162597,0.837837,1.027309,0.8658030000000001,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,0.1007905138339921,0.31719367588932806,0.5227272727272727,0.2183794466403162,0.45849802371541504,154,3,very high,71,95,41892.333333333336,209339.0,38.3
340091,GREENSBORO,NC,Guilford,2730,14.1,0.607,0.925,0.464,0.188,0.500843,0.317502,0.082538,3.24257,1.352026,4.941301,2.556044,4.702073,1.048144,1.565361,0.937942,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,0.16776556776556775,0.17032967032967034,0.45897435897435895,0.41025641025641024,0.44468864468864466,206,5,very high,59,96,47367.666666666664,537174.0,37.6
340096,LEXINGTON,NC,Davidson,230,15.3,2.132,0.597,,0.315,0.39249,0.22403299999999998,0.094552,2.497272,1.4148319999999999,4.672772,3.694385,4.713529,1.013215,1.146648,0.9223379999999999,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,,0.20434782608695654,0.3391304347826087,0.7478260869565218,0.6608695652173913,143,2,medium,52,95,40987.0,167609.0,42.8
340097,ELKIN,NC,Surry,305,15.5,,0.0,,0.978,0.41863199999999995,0.22214099999999998,0.107124,3.005928,1.412007,4.755043,3.7314230000000004,4.772086,0.8527620000000001,1.125928,0.9455600000000001,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,0.16393442622950818,0.5180327868852459,0.4786885245901639,0.47540983606557374,,213,2,medium,59,99,39901.333333333336,71783.0,44.4
340098,CHARLOTTE,NC,Mecklenburg,1932,14.6,0.8,1.527,0.767,0.425,0.285521,0.192005,0.088009,2.128216,1.3756680000000001,5.23784,6.45682,5.67126,0.9598909999999999,1.126826,1.08769,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,0.17546583850931677,0.17391304347826086,0.3307453416149068,0.40372670807453415,0.453416149068323,195,3,very high,37,88,62964.666666666664,1110356.0,35.3
340099,AHOSKIE,NC,Hertford,397,15.7,0.0,0.505,1.803,0.271,0.27420700000000003,0.22086399999999998,0.09364700000000001,2.449945,1.386627,4.643998000000001,3.0512639999999998,5.859443,0.8500629999999999,1.136634,0.9064180000000001,4.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,,0.32997481108312343,0.6523929471032746,0.15113350125944586,0.4811083123425693,144,2,medium,76,100,33385.0,23677.0,42.4
340107,TARBORO,NC,Edgecombe,347,15.7,0.0,1.408,0.971,0.353,0.9578030000000001,0.219065,0.094081,2.940099,1.4101219999999999,4.533233,3.081808,4.705011,0.8473360000000001,1.118695,1.051026,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,0.07204610951008646,0.3400576368876081,0.8904899135446686,0.09798270893371758,0.4956772334293948,204,2,medium,89,99,36691.333333333336,51472.0,42.0
340109,ELIZABETH CITY,NC,Pasquotank,661,15.2,,,,0.855,0.25149,0.243904,0.093298,2.3204130000000003,1.390722,4.440180000000001,3.983136,5.25899,0.832155,1.438404,0.923558,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,0.05446293494704992,0.3328290468986384,0.7155824508320726,0.08623298033282904,0.5204236006051437,127,1,high,33,68,39956.333333333336,39824.0,38.6
340113,CHARLOTTE,NC,Mecklenburg,3253,14.8,1.247,0.813,0.677,0.473,0.538057,0.22207800000000003,0.091907,3.061644,0.8559950000000001,5.2149220000000005,3.515222,3.3609379999999995,0.790559,0.947926,0.8696200000000001,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.12081155856132801,0.09837073470642484,0.23301567783584384,0.31140485705502613,0.2127267138026437,186,2,very high,35,90,62964.666666666664,1110356.0,35.3
340114,RALEIGH,NC,Wake,3416,15.0,0.546,0.569,0.908,0.932,0.6820229999999999,0.31576,0.091191,2.510118,0.840414,5.649079,2.323556,4.032712,0.731024,1.21596,0.9076799999999999,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,0.21662763466042154,0.09104215456674473,0.3594847775175644,0.4672131147540984,0.22014051522248243,207,1,very high,53,98,62812.333333333336,1111761.0,36.7
340115,PINEHURST,NC,Moore,3062,15.5,1.229,0.787,0.479,0.402,1.0987069999999999,0.131242,0.116667,2.726545,1.473845,4.576504,4.9325589999999995,4.102812999999999,0.775223,2.7213130000000003,1.198892,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,0.1642717178314827,0.2318745917700849,0.4007184846505552,0.40953625081645983,0.44611365120836055,154,2,very high,50,99,52493.666666666664,100880.0,43.9
340116,HICKORY,NC,Catawba,817,15.2,1.613,0.156,1.497,0.507,0.784886,0.22745900000000002,0.092174,2.041146,1.286918,6.032807,3.17683,4.899958,0.8377950000000001,1.671747,1.057652,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,0.3317013463892289,0.31334149326805383,0.41370869033047736,0.23133414932680538,0.7503059975520195,177,1,medium,68,84,46635.0,159551.0,41.7
340119,ALBEMARLE,NC,Stanly,402,15.2,,0.0,,0.251,0.310773,0.220694,0.094527,2.501785,1.41196,5.937014,3.243054,5.995381,0.850678,1.125578,0.976175,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,0.06467661691542288,0.3706467661691542,0.7412935323383084,0.07960199004975124,0.6492537313432836,111,1,medium,51,84,40363.0,62806.0,41.6
340120,KENANSVILLE,NC,Duplin,242,15.4,,0.723,,0.69,0.30340700000000004,0.261702,0.094671,2.510497,,,3.4003940000000004,,0.857009,1.171626,0.8985350000000001,4.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,,0.2644628099173554,0.78099173553719,,0.5826446280991735,102,2,medium,46,91,35513.333333333336,58741.0,41.1
340123,ASHEBORO,NC,Randolph,264,14.8,,,,0.781,0.36345,0.223095,0.094624,2.717205,1.402426,5.705985,3.636443,4.650764,0.8456879999999999,1.488289,0.9518030000000001,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,,0.5037878787878788,0.5227272727272727,0.23863636363636365,0.8106060606060606,208,,,54,99,39181.333333333336,143667.0,42.0
340126,WILSON,NC,Wilson,722,15.9,,,,0.624,1.183568,0.247331,0.105377,2.837481,1.381029,5.434629,3.135685,4.524918,0.835018,1.0356020000000001,1.137285,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,0.11772853185595568,0.3684210526315789,0.7880886426592798,0.18005540166204986,0.6800554016620498,185,3,high,55,96,40843.0,81801.0,40.7
340129,MOORESVILLE,NC,Iredell,488,15.3,1.452,0.941,,0.862,0.323108,0.21970399999999998,0.093797,2.769843,1.370564,4.932323,3.6839720000000002,5.37973,0.845304,1.0873959999999998,0.941544,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,0.14344262295081966,0.25,0.4405737704918033,0.4774590163934426,0.5594262295081968,107,1,medium,60,67,53609.666666666664,181806.0,41.0
34012F,DURHAM,NC,Durham,1469,14.8,1.245,2.325,,,2.001602,0.249995,0.089424,2.616105,1.015938,7.219264,3.9456269999999996,5.798805000000001,0.762254,1.043532,1.505698,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,0.14023144996596323,0.19673247106875424,0.32471068754254595,0.2518720217835262,0.22600408441116407,,,,,,51664.333333333336,321488.0,35.8
340130,MONROE,NC,Union,880,15.5,0.809,0.79,1.024,0.24,1.0549709999999999,0.21153200000000003,0.09233999999999999,2.551494,1.36849,5.031769000000001,5.286062,4.899908,0.9791860000000001,0.993433,1.2073969999999998,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,0.07386363636363637,0.2852272727272727,0.5204545454545455,0.21022727272727273,0.6613636363636364,131,1,very high,44,90,54609.666666666664,239859.0,38.9
340131,NEW BERN,NC,Craven,1899,14.9,0.0,0.83,0.279,0.235,0.81953,0.198929,0.086404,2.30228,1.7037900000000001,4.773275,4.1226400000000005,3.5005919999999997,0.951151,1.341857,1.022598,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,0.19378620326487625,0.22643496577145866,0.39757767245918907,0.42496050552922593,0.3691416535018431,211,1,very high,43,98,45545.0,102139.0,38.0
340132,HENDERSON,NC,Vance,386,15.8,0.0,0.0,,0.853,0.263156,0.25588299999999997,0.094033,2.4001189999999997,1.40241,4.488982,2.999635,4.5485940000000005,0.830514,1.44591,0.8446450000000001,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,0.11139896373056994,0.5051813471502591,0.5621761658031088,,0.6450777202072538,191,1,medium,50,90,35473.0,44535.0,40.6
34013F,FAYETTEVILLE,NC,Cumberland,238,15.5,,,,,0.44748000000000004,0.226663,0.094738,,,,,,,,0.957051,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,,0.5840336134453782,0.6554621848739496,,0.5168067226890757,,,,,,40236.666666666664,335509.0,31.6
340141,WILMINGTON,NC,New Hanover,4559,15.3,0.749,1.556,1.091,1.006,0.390828,0.22993000000000002,0.118584,2.885334,1.881141,4.0976040000000005,4.029421,4.46183,0.9384879999999999,1.7822759999999997,0.9681629999999999,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.1445492432550998,0.15244571177889887,0.3573152007019083,0.3566571616582584,0.3198069752138627,141,1,very high,51,99,48462.333333333336,234473.0,39.8
340142,MOREHEAD CITY,NC,Carteret,791,15.0,,,,0.652,0.944652,0.204697,0.092,2.546622,1.375372,4.77557,3.7035400000000003,4.273482,0.9750989999999999,1.6303590000000001,1.071436,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,0.15676359039190899,0.2970922882427307,0.46270543615676357,0.5309734513274337,0.5132743362831859,194,3,medium,75,95,50572.333333333336,69473.0,49.7
340143,HICKORY,NC,Catawba,854,15.0,1.84,1.951,0.733,0.272,0.191149,0.20166900000000001,0.092171,2.583017,1.271791,3.4892540000000003,2.982532,4.092365,0.8391489999999999,0.9823799999999999,0.740521,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,0.1686182669789227,0.24707259953161592,0.30562060889929743,0.5163934426229508,0.5199063231850117,170,3,very high,58,99,46635.0,159551.0,41.7
340145,LINCOLNTON,NC,Lincoln,443,15.5,0.0,0.0,0.0,0.4,0.287342,0.22035100000000002,0.094157,2.4836009999999997,1.4174930000000001,4.807623,4.3138559999999995,4.797917,0.850878,1.1116709999999999,0.92989,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,,0.3927765237020316,0.6817155756207675,0.14672686230248308,0.7268623024830699,150,2,high,37,90,47684.0,86111.0,43.8
340147,ROCKY MOUNT,NC,Nash,1126,16.6,2.187,1.77,0.772,0.54,0.688772,0.202648,0.10268,2.1985259999999998,1.3392680000000001,3.81015,4.472399,4.678926000000001,0.8379139999999999,0.9783069999999999,1.0003520000000001,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,0.12344582593250444,0.26287744227353466,0.5142095914742452,0.17939609236234458,0.6571936056838366,217,1,very high,79,95,43589.666666666664,94298.0,41.7
340151,ROANOKE RAPIDS,NC,Halifax,578,16.0,3.199,1.243,0.912,0.947,1.067295,0.219433,0.093165,2.401469,1.4084510000000001,4.353276999999999,3.422504,5.219029,0.846369,1.120702,1.111073,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,,0.3494809688581315,0.5951557093425606,0.444636678200692,0.5588235294117647,251,7,medium,41,99,37389.333333333336,50010.0,43.8
340155,DURHAM,NC,Durham,1355,15.3,0.121,0.792,0.375,0.551,0.25799099999999997,0.260434,0.087877,2.276758,1.206869,3.719897,3.4376279999999997,4.641476,0.820892,1.124865,0.8228469999999999,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,0.1055350553505535,0.2029520295202952,0.3904059040590406,0.45018450184501846,0.2988929889298893,184,,,73,99,51664.333333333336,321488.0,35.8
340158,SUPPLY,NC,Brunswick,569,15.5,,,,0.269,0.311636,0.257853,0.093652,2.290359,1.3520940000000001,5.3285029999999995,2.605093,4.7667660000000005,0.975548,0.995976,0.8572379999999999,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,,0.37258347978910367,0.3954305799648506,0.539543057996485,0.655536028119508,151,1,medium,78,98,45484.666666666664,142820.0,55.6
340166,CHARLOTTE,NC,Mecklenburg,384,13.9,0.644,0.0,0.643,0.197,0.304668,0.260963,0.094095,2.678978,1.401884,5.52091,3.5235980000000002,4.603203,0.849376,1.094095,0.913941,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,,0.2890625,0.53125,0.1875,0.5260416666666666,163,2,very high,36,89,62964.666666666664,1110356.0,35.3
340171,MATTHEWS,NC,Mecklenburg,1139,15.7,0.368,0.664,0.0,0.462,0.173224,0.20163,0.10354000000000001,2.745732,1.358133,5.550258,2.703216,4.864676,0.822903,0.930084,0.831635,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,0.13784021071115013,0.1922739244951712,0.4934152765583846,0.25548726953467954,0.5021949078138718,242,4,high,70,97,62964.666666666664,1110356.0,35.3
340173,CARY,NC,Wake,1161,15.0,3.121,0.951,0.0,0.04,0.17691099999999998,0.2211,0.091056,2.552567,1.2617200000000002,3.219847,2.431139,4.110865,0.9618549999999999,1.4189610000000001,0.716935,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,0.03273040482342808,0.23858742463393626,0.4168819982773471,0.25150732127476316,0.48234280792420325,188,1,very high,67,99,62812.333333333336,1111761.0,36.7
34017F,SALISBURY,NC,Rowan,510,14.7,,,,,0.329823,0.22020900000000002,0.093735,2.247058,1.336026,7.0115110000000005,3.971565,4.505225,0.826142,0.999185,0.964046,4.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,,0.2784313725490196,0.30196078431372547,0.24705882352941178,0.44313725490196076,,,,,,40925.333333333336,142088.0,40.9
340183,HUNTERSVILLE,NC,Mecklenburg,760,15.8,0.0,0.455,0.639,0.231,0.24529600000000001,0.212925,0.10512,2.355961,1.357875,4.559844,2.9334029999999998,4.848408,0.8291350000000001,1.273387,0.838992,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0.08421052631578947,0.19210526315789472,0.35657894736842105,0.4618421052631579,0.3815789473684211,201,4,high,96,97,62964.666666666664,1110356.0,35.3
340184,CLYDE,NC,Haywood,603,16.4,0.0,1.243,0.0,0.859,0.28775100000000003,0.212209,0.093302,2.3624330000000002,1.383926,6.736594,2.6522639999999997,4.947694,0.8484510000000001,1.088264,0.9027,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,0.1044776119402985,0.41625207296849087,0.494195688225539,0.27860696517412936,0.5837479270315091,173,,,47,90,41605.666666666664,62317.0,47.7
340186,WASHINGTON,NC,Beaufort,434,15.6,,0.0,0.0,0.384,0.280765,0.220964,0.106521,2.4883610000000003,1.401471,4.676505000000001,3.02048,4.740133,0.856683,1.134789,0.8543639999999999,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,,0.30184331797235026,0.49539170506912444,0.2995391705069124,0.4032258064516129,244,6,medium,70,99,43857.333333333336,46994.0,47.1
34036F,ASHEVILLE,NC,Buncombe,1111,15.6,,0.0,,,0.5156229999999999,0.21367399999999998,0.091664,2.494309,1.210146,7.725592,6.314133,5.4756860000000005,0.805091,0.836824,1.202939,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,0.11341134113411341,0.24932493249324933,0.2907290729072907,0.38793879387938796,0.33123312331233123,,,,,,50977.333333333336,261191.0,42.5
341319,BREVARD,NC,Buncombe,245,15.3,,0.0,,0.821,,,,,,,,,,,,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,0.2938775510204082,0.42448979591836733,0.20408163265306123,0.6938775510204082,120,0,low,68,94,50977.333333333336,261191.0,42.5
341322,COLUMBUS,NC,Polk,237,15.2,,,,0.773,,,,,,,,,,,,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,,0.14345991561181434,0.189873417721519,,0.3628691983122363,88,,,73,,46020.666666666664,20724.0,54.0
341326,FRANKLIN,NC,Buncombe,246,14.9,,0.0,,0.935,,,,,,,,,,,,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,,0.3008130081300813,0.6869918699186992,0.3089430894308943,0.8983739837398373,118,0,low,77,95,50977.333333333336,261191.0,42.5
341328,MURPHY,NC,Cherokee,245,14.8,,,,0.849,,,,,,,,,,,,,,,,,,,,,,0.39591836734693875,0.4163265306122449,0.6122448979591837,0.9387755102040817,181,2,low,37,,34229.333333333336,28612.0,52.6
350002,BISMARCK,ND,Burleigh,873,14.7,0.724,1.025,1.399,0.121,0.47001000000000004,0.272931,0.091552,2.897335,1.2005700000000001,6.316667,3.45571,4.2587,0.9636389999999999,1.562386,0.9743069999999999,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.20504009163802978,0.13058419243986255,0.35624284077892326,0.47308132875143183,0.39060710194730813,174,2,low,76,97,61109.666666666664,95626.0,37.5
350006,MINOT,ND,Ward,792,16.3,0.129,0.841,1.151,0.734,0.6524300000000001,0.23191900000000001,0.092193,3.147253,1.592854,5.828995,4.12582,4.763891,0.8173729999999999,0.981107,1.0739940000000001,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,0.23106060606060605,0.23106060606060605,0.3446969696969697,0.125,0.5353535353535354,219,,,48,66,55979.0,67641.0,32.3
350011,FARGO,ND,Cass,2316,15.2,0.586,0.754,0.607,0.727,1.074975,0.36238899999999996,0.09526799999999999,3.624607,1.40844,6.275551,3.9370540000000003,6.540233,1.243563,2.448099,1.3600780000000001,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.18566493955094993,0.1187392055267703,0.27936096718480136,0.42962003454231434,0.20293609671848015,180,3,high,29,99,59637.0,181923.0,32.7
